COUNTRY_CODE,SEX,AGE,TIME,RES_POP,pop
NO,F,Y_GE85,2011,GE1000000,0
NO,F,Y_LT15,2011,0-1000,116507
NO,F,Y_LT15,2011,1000-9999,86899
NO,F,Y_LT15,2011,10000-99999,91003
NO,F,Y_LT15,2011,100000-499999,73581
NO,F,Y_LT15,2011,500000-999999,82475
NO,F,Y_LT15,2011,GE1000000,0
NO,F,Y15-29,2011,0-1000,112183
NO,F,Y15-29,2011,1000-9999,84241
NO,F,Y15-29,2011,10000-99999,96750
NO,F,Y15-29,2011,100000-499999,85021
NO,F,Y15-29,2011,500000-999999,97913
NO,F,Y15-29,2011,GE1000000,0
NO,F,Y30-49,2011,0-1000,163210
NO,F,Y30-49,2011,1000-9999,123183
NO,F,Y30-49,2011,10000-99999,137996
NO,F,Y30-49,2011,100000-499999,114370
NO,F,Y30-49,2011,500000-999999,142417
NO,F,Y30-49,2011,GE1000000,0
NO,F,Y50-64,2011,0-1000,123418
NO,F,Y50-64,2011,1000-9999,84768
NO,F,Y50-64,2011,10000-99999,96972
NO,F,Y50-64,2011,100000-499999,69060
NO,F,Y50-64,2011,500000-999999,75206
NO,F,Y50-64,2011,GE1000000,0
NO,F,Y65-84,2011,0-1000,94650
NO,F,Y65-84,2011,1000-9999,68973
NO,F,Y65-84,2011,10000-99999,76602
NO,F,Y65-84,2011,100000-499999,53647
NO,F,Y65-84,2011,500000-999999,55084
NO,F,Y65-84,2011,GE1000000,0
NO,M,Y_GE85,2011,0-1000,10912
NO,M,Y_GE85,2011,1000-9999,7090
NO,M,Y_GE85,2011,10000-99999,7189
NO,M,Y_GE85,2011,100000-499999,4992
NO,M,Y_GE85,2011,500000-999999,5619
NO,M,Y_GE85,2011,GE1000000,0
NO,M,Y_LT15,2011,0-1000,123677
NO,M,Y_LT15,2011,1000-9999,90517
NO,M,Y_LT15,2011,10000-99999,95865
NO,M,Y_LT15,2011,100000-499999,76879
NO,M,Y_LT15,2011,500000-999999,86365
NO,M,Y_LT15,2011,GE1000000,0
NO,M,Y15-29,2011,0-1000,122992
NO,M,Y15-29,2011,1000-9999,90386
NO,M,Y15-29,2011,10000-99999,102187
NO,M,Y15-29,2011,100000-499999,88913
NO,M,Y15-29,2011,500000-999999,94802
NO,M,Y15-29,2011,GE1000000,0
NO,M,Y30-49,2011,0-1000,181993
NO,M,Y30-49,2011,1000-9999,125101
NO,M,Y30-49,2011,10000-99999,140936
NO,M,Y30-49,2011,100000-499999,121953
NO,M,Y30-49,2011,500000-999999,149819
NO,M,Y30-49,2011,GE1000000,0
NO,M,Y50-64,2011,0-1000,140461
NO,M,Y50-64,2011,1000-9999,84505
NO,M,Y50-64,2011,10000-99999,93944
NO,M,Y50-64,2011,100000-499999,69193
NO,M,Y50-64,2011,500000-999999,75854
NO,M,Y50-64,2011,GE1000000,0
NO,M,Y65-84,2011,0-1000,95092
NO,M,Y65-84,2011,1000-9999,57590
NO,M,Y65-84,2011,10000-99999,62407
NO,M,Y65-84,2011,100000-499999,43644
NO,M,Y65-84,2011,500000-999999,44899
NO,M,Y65-84,2011,GE1000000,0
PL,F,Y_GE85,2011,0-1000,120741
PL,F,Y_GE85,2011,1000-9999,60550
PL,F,Y_GE85,2011,10000-99999,88240
PL,F,Y_GE85,2011,100000-499999,64833
PL,F,Y_GE85,2011,500000-999999,34651
PL,F,Y_GE85,2011,GE1000000,23711
PL,F,Y_LT15,2011,0-1000,880515
PL,F,Y_LT15,2011,1000-9999,541953
PL,F,Y_LT15,2011,10000-99999,707861
PL,F,Y_LT15,2011,100000-499999,418126
PL,F,Y_LT15,2011,500000-999999,159001
PL,F,Y_LT15,2011,GE1000000,108201
PL,F,Y15-29,2011,0-1000,1183166
PL,F,Y15-29,2011,1000-9999,739614
PL,F,Y15-29,2011,10000-99999,1050188
PL,F,Y15-29,2011,100000-499999,672531
PL,F,Y15-29,2011,500000-999999,278190
PL,F,Y15-29,2011,GE1000000,163201
PL,F,Y30-49,2011,0-1000,1360444
PL,F,Y30-49,2011,1000-9999,935866
PL,F,Y30-49,2011,10000-99999,1396478
PL,F,Y30-49,2011,100000-499999,906629
PL,F,Y30-49,2011,500000-999999,370454
PL,F,Y30-49,2011,GE1000000,249283
PL,F,Y50-64,2011,0-1000,960619
PL,F,Y50-64,2011,1000-9999,688488
PL,F,Y50-64,2011,10000-99999,1245529
PL,F,Y50-64,2011,100000-499999,813862
PL,F,Y50-64,2011,500000-999999,339554
PL,F,Y50-64,2011,GE1000000,208681
PL,F,Y65-84,2011,0-1000,761070
PL,F,Y65-84,2011,1000-9999,437884
PL,F,Y65-84,2011,10000-99999,729005
PL,F,Y65-84,2011,100000-499999,524482
PL,F,Y65-84,2011,500000-999999,238307
PL,F,Y65-84,2011,GE1000000,162270
PL,M,Y_GE85,2011,0-1000,44239
PL,M,Y_GE85,2011,1000-9999,19973
PL,M,Y_GE85,2011,10000-99999,29114
PL,M,Y_GE85,2011,100000-499999,22893
PL,M,Y_GE85,2011,500000-999999,12679
PL,M,Y_GE85,2011,GE1000000,9909
PL,M,Y_LT15,2011,0-1000,928210
PL,M,Y_LT15,2011,1000-9999,569831
PL,M,Y_LT15,2011,10000-99999,747529
PL,M,Y_LT15,2011,100000-499999,439603
PL,M,Y_LT15,2011,500000-999999,167448
PL,M,Y_LT15,2011,GE1000000,113293
PL,M,Y15-29,2011,0-1000,1273599
PL,M,Y15-29,2011,1000-9999,775054
PL,M,Y15-29,2011,10000-99999,1090895
PL,M,Y15-29,2011,100000-499999,680449
PL,M,Y15-29,2011,500000-999999,273813
PL,M,Y15-29,2011,GE1000000,157074
PL,M,Y30-49,2011,0-1000,1507514
PL,M,Y30-49,2011,1000-9999,960561
PL,M,Y30-49,2011,10000-99999,1381063
PL,M,Y30-49,2011,100000-499999,893291
PL,M,Y30-49,2011,500000-999999,357766
PL,M,Y30-49,2011,GE1000000,230011
PL,M,Y50-64,2011,0-1000,1038310
PL,M,Y50-64,2011,1000-9999,658796
PL,M,Y50-64,2011,10000-99999,1067186
PL,M,Y50-64,2011,100000-499999,690790
PL,M,Y50-64,2011,500000-999999,274774
PL,M,Y50-64,2011,GE1000000,168265
PL,M,Y65-84,2011,0-1000,496125
PL,M,Y65-84,2011,1000-9999,286704
PL,M,Y65-84,2011,10000-99999,469471
PL,M,Y65-84,2011,100000-499999,340925
PL,M,Y65-84,2011,500000-999999,143614
PL,M,Y65-84,2011,GE1000000,99621
PT,F,Y_GE85,2011,0-1000,61243
PT,F,Y_GE85,2011,1000-9999,34631
PT,F,Y_GE85,2011,10000-99999,35766
PT,F,Y_GE85,2011,100000-499999,14017
PT,F,Y_GE85,2011,500000-999999,13271
PT,F,Y_GE85,2011,GE1000000,0
PT,F,Y_LT15,2011,0-1000,237777
PT,F,Y_LT15,2011,1000-9999,199142
PT,F,Y_LT15,2011,10000-99999,231103
PT,F,Y_LT15,2011,100000-499999,65807
PT,F,Y_LT15,2011,500000-999999,34501
PT,F,Y_LT15,2011,GE1000000,0
PT,F,Y15-29,2011,0-1000,280926
PT,F,Y15-29,2011,1000-9999,219882
PT,F,Y15-29,2011,10000-99999,265647
PT,F,Y15-29,2011,100000-499999,85084
PT,F,Y15-29,2011,500000-999999,45456
PT,F,Y15-29,2011,GE1000000,0
PT,F,Y30-49,2011,0-1000,489711
PT,F,Y30-49,2011,1000-9999,402486
PT,F,Y30-49,2011,10000-99999,495403
PT,F,Y30-49,2011,100000-499999,148783
PT,F,Y30-49,2011,500000-999999,78267
PT,F,Y30-49,2011,GE1000000,0
PT,F,Y50-64,2011,0-1000,352474
PT,F,Y50-64,2011,1000-9999,245827
PT,F,Y50-64,2011,10000-99999,307755
PT,F,Y50-64,2011,100000-499999,104909
PT,F,Y50-64,2011,500000-999999,56898
PT,F,Y50-64,2011,GE1000000,0
PT,F,Y65-84,2011,0-1000,387373
PT,F,Y65-84,2011,1000-9999,216042
PT,F,Y65-84,2011,10000-99999,246389
PT,F,Y65-84,2011,100000-499999,90542
PT,F,Y65-84,2011,500000-999999,68466
PT,F,Y65-84,2011,GE1000000,0
PT,M,Y_GE85,2011,0-1000,32344
PT,M,Y_GE85,2011,1000-9999,16127
PT,M,Y_GE85,2011,10000-99999,16091
PT,M,Y_GE85,2011,100000-499999,5645
PT,M,Y_GE85,2011,500000-999999,5196
PT,M,Y_GE85,2011,GE1000000,0
PT,M,Y_LT15,2011,0-1000,248857
PT,M,Y_LT15,2011,1000-9999,209563
PT,M,Y_LT15,2011,10000-99999,241113
PT,M,Y_LT15,2011,100000-499999,68473
PT,M,Y_LT15,2011,500000-999999,35993
PT,M,Y_LT15,2011,GE1000000,0
PT,M,Y15-29,2011,0-1000,293146
PT,M,Y15-29,2011,1000-9999,222244
PT,M,Y15-29,2011,10000-99999,261217
PT,M,Y15-29,2011,100000-499999,84316
PT,M,Y15-29,2011,500000-999999,45473
PT,M,Y15-29,2011,GE1000000,0
PT,M,Y30-49,2011,0-1000,486096
PT,M,Y30-49,2011,1000-9999,380419
PT,M,Y30-49,2011,10000-99999,451796
PT,M,Y30-49,2011,100000-499999,134961
PT,M,Y30-49,2011,500000-999999,73720
PT,M,Y30-49,2011,GE1000000,0
PT,M,Y50-64,2011,0-1000,338371
PT,M,Y50-64,2011,1000-9999,227480
PT,M,Y50-64,2011,10000-99999,266857
PT,M,Y50-64,2011,100000-499999,87716
PT,M,Y50-64,2011,500000-999999,46465
PT,M,Y50-64,2011,GE1000000,0
PT,M,Y65-84,2011,0-1000,304026
PT,M,Y65-84,2011,1000-9999,168363
PT,M,Y65-84,2011,10000-99999,187261
PT,M,Y65-84,2011,100000-499999,63244
PT,M,Y65-84,2011,500000-999999,44027
PT,M,Y65-84,2011,GE1000000,0
RO,F,Y_GE85,2011,0-1000,1060
RO,F,Y_GE85,2011,1000-9999,101754
RO,F,Y_GE85,2011,10000-99999,27782
RO,F,Y_GE85,2011,100000-499999,25919
RO,F,Y_GE85,2011,500000-999999,0
RO,F,Y_GE85,2011,GE1000000,19682
RO,F,Y_LT15,2011,0-1000,4321
RO,F,Y_LT15,2011,1000-9999,841493
RO,F,Y_LT15,2011,10000-99999,355029
RO,F,Y_LT15,2011,100000-499999,236923
RO,F,Y_LT15,2011,500000-999999,0
RO,F,Y_LT15,2011,GE1000000,113569
RO,F,Y15-29,2011,0-1000,4228
RO,F,Y15-29,2011,1000-9999,828736
RO,F,Y15-29,2011,10000-99999,410140
RO,F,Y15-29,2011,100000-499999,396348
RO,F,Y15-29,2011,500000-999999,0
RO,F,Y15-29,2011,GE1000000,199352
RO,F,Y30-49,2011,0-1000,6907
RO,F,Y30-49,2011,1000-9999,1238316
RO,F,Y30-49,2011,10000-99999,736313
RO,F,Y30-49,2011,100000-499999,598240
RO,F,Y30-49,2011,500000-999999,0
RO,F,Y30-49,2011,GE1000000,314257
RO,F,Y50-64,2011,0-1000,6456
RO,F,Y50-64,2011,1000-9999,905739
RO,F,Y50-64,2011,10000-99999,533156
RO,F,Y50-64,2011,100000-499999,447970
RO,F,Y50-64,2011,500000-999999,0
RO,F,Y50-64,2011,GE1000000,214781
RO,F,Y65-84,2011,0-1000,9738
RO,F,Y65-84,2011,1000-9999,1011720
RO,F,Y65-84,2011,10000-99999,321099
RO,F,Y65-84,2011,100000-499999,271780
RO,F,Y65-84,2011,500000-999999,0
RO,F,Y65-84,2011,GE1000000,150254
RO,M,Y_GE85,2011,0-1000,584
RO,M,Y_GE85,2011,1000-9999,53397
RO,M,Y_GE85,2011,10000-99999,12706
RO,M,Y_GE85,2011,100000-499999,11697
RO,M,Y_GE85,2011,500000-999999,0
RO,M,Y_GE85,2011,GE1000000,8678
RO,M,Y_LT15,2011,0-1000,4520
RO,M,Y_LT15,2011,1000-9999,889120
RO,M,Y_LT15,2011,10000-99999,375120
RO,M,Y_LT15,2011,100000-499999,248964
RO,M,Y_LT15,2011,500000-999999,0
RO,M,Y_LT15,2011,GE1000000,120587
RO,M,Y15-29,2011,0-1000,5156
RO,M,Y15-29,2011,1000-9999,918095
RO,M,Y15-29,2011,10000-99999,433629
RO,M,Y15-29,2011,100000-499999,393978
RO,M,Y15-29,2011,500000-999999,0
RO,M,Y15-29,2011,GE1000000,188242
RO,M,Y30-49,2011,0-1000,8711
RO,M,Y30-49,2011,1000-9999,1417526
RO,M,Y30-49,2011,10000-99999,712158
RO,M,Y30-49,2011,100000-499999,562332
RO,M,Y30-49,2011,500000-999999,0
RO,M,Y30-49,2011,GE1000000,286992
RO,M,Y50-64,2011,0-1000,6669
RO,M,Y50-64,2011,1000-9999,866737
RO,M,Y50-64,2011,10000-99999,484196
RO,M,Y50-64,2011,100000-499999,385397
RO,M,Y50-64,2011,500000-999999,0
RO,M,Y50-64,2011,GE1000000,173494
RO,M,Y65-84,2011,0-1000,6764
RO,M,Y65-84,2011,1000-9999,708147
RO,M,Y65-84,2011,10000-99999,225301
RO,M,Y65-84,2011,100000-499999,186142
RO,M,Y65-84,2011,500000-999999,0
RO,M,Y65-84,2011,GE1000000,93537
SE,F,Y_GE85,2011,0-1000,24465
SE,F,Y_GE85,2011,1000-9999,38013
SE,F,Y_GE85,2011,10000-99999,59182
SE,F,Y_GE85,2011,100000-499999,14452
SE,F,Y_GE85,2011,500000-999999,9591
SE,F,Y_GE85,2011,GE1000000,22683
SE,F,Y_LT15,2011,0-1000,159387
SE,F,Y_LT15,2011,1000-9999,161365
SE,F,Y_LT15,2011,10000-99999,231849
SE,F,Y_LT15,2011,100000-499999,56016
SE,F,Y_LT15,2011,500000-999999,42869
SE,F,Y_LT15,2011,GE1000000,119006
SE,F,Y15-29,2011,0-1000,143199
SE,F,Y15-29,2011,1000-9999,146631
SE,F,Y15-29,2011,10000-99999,302923
SE,F,Y15-29,2011,100000-499999,93659
SE,F,Y15-29,2011,500000-999999,65106
SE,F,Y15-29,2011,GE1000000,143277
SE,F,Y30-49,2011,0-1000,242932
SE,F,Y30-49,2011,1000-9999,235605
SE,F,Y30-49,2011,10000-99999,371683
SE,F,Y30-49,2011,100000-499999,96919
SE,F,Y30-49,2011,500000-999999,77610
SE,F,Y30-49,2011,GE1000000,212454
SE,F,Y50-64,2011,0-1000,210354
SE,F,Y50-64,2011,1000-9999,168712
SE,F,Y50-64,2011,10000-99999,268295
SE,F,Y50-64,2011,100000-499999,62617
SE,F,Y50-64,2011,500000-999999,47040
SE,F,Y50-64,2011,GE1000000,117874
SE,F,Y65-84,2011,0-1000,164653
SE,F,Y65-84,2011,1000-9999,176809
SE,F,Y65-84,2011,10000-99999,277015
SE,F,Y65-84,2011,100000-499999,58817
SE,F,Y65-84,2011,500000-999999,38901
SE,F,Y65-84,2011,GE1000000,94058
SE,M,Y_GE85,2011,0-1000,17315
SE,M,Y_GE85,2011,1000-9999,18844
SE,M,Y_GE85,2011,10000-99999,28095
SE,M,Y_GE85,2011,100000-499999,6524
SE,M,Y_GE85,2011,500000-999999,4393
SE,M,Y_GE85,2011,GE1000000,9770
SE,M,Y_LT15,2011,0-1000,167723
SE,M,Y_LT15,2011,1000-9999,172138
SE,M,Y_LT15,2011,10000-99999,245056
SE,M,Y_LT15,2011,100000-499999,59063
SE,M,Y_LT15,2011,500000-999999,44997
SE,M,Y_LT15,2011,GE1000000,124801
SE,M,Y15-29,2011,0-1000,156363
SE,M,Y15-29,2011,1000-9999,163299
SE,M,Y15-29,2011,10000-99999,324157
SE,M,Y15-29,2011,100000-499999,92278
SE,M,Y15-29,2011,500000-999999,65063
SE,M,Y15-29,2011,GE1000000,142419
SE,M,Y30-49,2011,0-1000,256319
SE,M,Y30-49,2011,1000-9999,234631
SE,M,Y30-49,2011,10000-99999,382244
SE,M,Y30-49,2011,100000-499999,104727
SE,M,Y30-49,2011,500000-999999,82983
SE,M,Y30-49,2011,GE1000000,221076
SE,M,Y50-64,2011,0-1000,234543
SE,M,Y50-64,2011,1000-9999,168784
SE,M,Y50-64,2011,10000-99999,256131
SE,M,Y50-64,2011,100000-499999,60027
SE,M,Y50-64,2011,500000-999999,46029
SE,M,Y50-64,2011,GE1000000,115954
SE,M,Y65-84,2011,0-1000,187877
SE,M,Y65-84,2011,1000-9999,155817
SE,M,Y65-84,2011,10000-99999,222464
SE,M,Y65-84,2011,100000-499999,46591
SE,M,Y65-84,2011,500000-999999,32025
SE,M,Y65-84,2011,GE1000000,76314
SI,F,Y_GE85,2011,0-1000,10217
SI,F,Y_GE85,2011,1000-9999,6943
SI,F,Y_GE85,2011,10000-99999,4946
SI,F,Y_GE85,2011,100000-499999,4057
SI,F,Y_GE85,2011,500000-999999,0
SI,F,Y_GE85,2011,GE1000000,0
SI,F,Y_LT15,2011,0-1000,66771
SI,F,Y_LT15,2011,1000-9999,34297
SI,F,Y_LT15,2011,10000-99999,22708
SI,F,Y_LT15,2011,100000-499999,17375
SI,F,Y_LT15,2011,500000-999999,0
SI,F,Y_LT15,2011,GE1000000,0
SI,F,Y15-29,2011,0-1000,79375
SI,F,Y15-29,2011,1000-9999,41940
SI,F,Y15-29,2011,10000-99999,31776
SI,F,Y15-29,2011,100000-499999,26958
SI,F,Y15-29,2011,500000-999999,0
SI,F,Y15-29,2011,GE1000000,0
SI,F,Y30-49,2011,0-1000,131300
SI,F,Y30-49,2011,1000-9999,74316
SI,F,Y30-49,2011,10000-99999,52437
SI,F,Y30-49,2011,100000-499999,39425
SI,F,Y30-49,2011,500000-999999,0
SI,F,Y30-49,2011,GE1000000,0
SI,F,Y50-64,2011,0-1000,88911
SI,F,Y50-64,2011,1000-9999,53669
SI,F,Y50-64,2011,10000-99999,40470
SI,F,Y50-64,2011,100000-499999,29130
SI,F,Y50-64,2011,500000-999999,0
SI,F,Y50-64,2011,GE1000000,0
SI,F,Y65-84,2011,0-1000,75085
SI,F,Y65-84,2011,1000-9999,45079
SI,F,Y65-84,2011,10000-99999,34028
SI,F,Y65-84,2011,100000-499999,24413
SI,F,Y65-84,2011,500000-999999,0
SI,F,Y65-84,2011,GE1000000,0
SI,M,Y_GE85,2011,0-1000,2950
SI,M,Y_GE85,2011,1000-9999,1968
SI,M,Y_GE85,2011,10000-99999,1572
SI,M,Y_GE85,2011,100000-499999,1445
SI,M,Y_GE85,2011,500000-999999,0
SI,M,Y_GE85,2011,GE1000000,0
SI,M,Y_LT15,2011,0-1000,70780
SI,M,Y_LT15,2011,1000-9999,36291
SI,M,Y_LT15,2011,10000-99999,24142
SI,M,Y_LT15,2011,100000-499999,18489
SI,M,Y_LT15,2011,500000-999999,0
SI,M,Y_LT15,2011,GE1000000,0
SI,M,Y15-29,2011,0-1000,87471
SI,M,Y15-29,2011,1000-9999,46436
SI,M,Y15-29,2011,10000-99999,34620
SI,M,Y15-29,2011,100000-499999,26789
SI,M,Y15-29,2011,500000-999999,0
SI,M,Y15-29,2011,GE1000000,0
SI,M,Y30-49,2011,0-1000,143637
SI,M,Y30-49,2011,1000-9999,78949
SI,M,Y30-49,2011,10000-99999,55697
SI,M,Y30-49,2011,100000-499999,40966
SI,M,Y30-49,2011,500000-999999,0
SI,M,Y30-49,2011,GE1000000,0
SI,M,Y50-64,2011,0-1000,96988
SI,M,Y50-64,2011,1000-9999,53201
SI,M,Y50-64,2011,10000-99999,39194
SI,M,Y50-64,2011,100000-499999,26737
SI,M,Y50-64,2011,500000-999999,0
SI,M,Y50-64,2011,GE1000000,0
SI,M,Y65-84,2011,0-1000,55351
SI,M,Y65-84,2011,1000-9999,31885
SI,M,Y65-84,2011,10000-99999,22569
SI,M,Y65-84,2011,100000-499999,16436
SI,M,Y65-84,2011,500000-999999,0
SI,M,Y65-84,2011,GE1000000,0
SK,F,Y_GE85,2011,0-1000,8806
SK,F,Y_GE85,2011,1000-9999,15755
SK,F,Y_GE85,2011,10000-99999,13169
SK,F,Y_GE85,2011,100000-499999,6130
SK,F,Y_GE85,2011,500000-999999,0
SK,F,Y_GE85,2011,GE1000000,0
SK,F,Y_LT15,2011,0-1000,67176
SK,F,Y_LT15,2011,1000-9999,166719
SK,F,Y_LT15,2011,10000-99999,126703
SK,F,Y_LT15,2011,100000-499999,41964
SK,F,Y_LT15,2011,500000-999999,0
SK,F,Y_LT15,2011,GE1000000,0
SK,F,Y15-29,2011,0-1000,90651
SK,F,Y15-29,2011,1000-9999,219346
SK,F,Y15-29,2011,10000-99999,205303
SK,F,Y15-29,2011,100000-499999,63244
SK,F,Y15-29,2011,500000-999999,0
SK,F,Y15-29,2011,GE1000000,0
SK,F,Y30-49,2011,0-1000,117049
SK,F,Y30-49,2011,1000-9999,286751
SK,F,Y30-49,2011,10000-99999,290820
SK,F,Y30-49,2011,100000-499999,103874
SK,F,Y30-49,2011,500000-999999,0
SK,F,Y30-49,2011,GE1000000,0
SK,F,Y50-64,2011,0-1000,79494
SK,F,Y50-64,2011,1000-9999,191184
SK,F,Y50-64,2011,10000-99999,214614
SK,F,Y50-64,2011,100000-499999,78761
SK,F,Y50-64,2011,500000-999999,0
SK,F,Y50-64,2011,GE1000000,0
SK,F,Y65-84,2011,0-1000,69393
SK,F,Y65-84,2011,1000-9999,138717
SK,F,Y65-84,2011,10000-99999,125671
SK,F,Y65-84,2011,100000-499999,48859
SK,F,Y65-84,2011,500000-999999,0
SK,F,Y65-84,2011,GE1000000,0
SK,M,Y_GE85,2011,0-1000,3251
SK,M,Y_GE85,2011,1000-9999,5849
SK,M,Y_GE85,2011,10000-99999,5216
SK,M,Y_GE85,2011,100000-499999,2636
SK,M,Y_GE85,2011,500000-999999,0
SK,M,Y_GE85,2011,GE1000000,0
SK,M,Y_LT15,2011,0-1000,70994
SK,M,Y_LT15,2011,1000-9999,174999
SK,M,Y_LT15,2011,10000-99999,134080
SK,M,Y_LT15,2011,100000-499999,44206
SK,M,Y_LT15,2011,500000-999999,0
SK,M,Y_LT15,2011,GE1000000,0
SK,M,Y15-29,2011,0-1000,96575
SK,M,Y15-29,2011,1000-9999,229174
SK,M,Y15-29,2011,10000-99999,214408
SK,M,Y15-29,2011,100000-499999,64217
SK,M,Y15-29,2011,500000-999999,0
SK,M,Y15-29,2011,GE1000000,0
SK,M,Y30-49,2011,0-1000,130652
SK,M,Y30-49,2011,1000-9999,306380
SK,M,Y30-49,2011,10000-99999,287056
SK,M,Y30-49,2011,100000-499999,100431
SK,M,Y30-49,2011,500000-999999,0
SK,M,Y30-49,2011,GE1000000,0
SK,M,Y50-64,2011,0-1000,80853
SK,M,Y50-64,2011,1000-9999,185686
SK,M,Y50-64,2011,10000-99999,188966
SK,M,Y50-64,2011,100000-499999,63845
SK,M,Y50-64,2011,500000-999999,0
SK,M,Y50-64,2011,GE1000000,0
SK,M,Y65-84,2011,0-1000,41386
SK,M,Y65-84,2011,1000-9999,86633
SK,M,Y65-84,2011,10000-99999,80036
SK,M,Y65-84,2011,100000-499999,31651
SK,M,Y65-84,2011,500000-999999,0
SK,M,Y65-84,2011,GE1000000,0
UK,F,Y_GE85,2011,0-1000,78885
UK,F,Y_GE85,2011,1000-9999,134890
UK,F,Y_GE85,2011,10000-99999,240935
UK,F,Y_GE85,2011,100000-499999,205520
UK,F,Y_GE85,2011,500000-999999,69735
UK,F,Y_GE85,2011,GE1000000,212055
UK,F,Y_LT15,2011,0-1000,423410
UK,F,Y_LT15,2011,1000-9999,601580
UK,F,Y_LT15,2011,10000-99999,1191125
UK,F,Y_LT15,2011,100000-499999,1153505
UK,F,Y_LT15,2011,500000-999999,420285
UK,F,Y_LT15,2011,GE1000000,1628665
UK,F,Y15-29,2011,0-1000,365320
UK,F,Y15-29,2011,1000-9999,562845
UK,F,Y15-29,2011,10000-99999,1298615
UK,F,Y15-29,2011,100000-499999,1442200
UK,F,Y15-29,2011,500000-999999,584605
UK,F,Y15-29,2011,GE1000000,1996485
UK,F,Y30-49,2011,0-1000,706695
UK,F,Y30-49,2011,1000-9999,992320
UK,F,Y30-49,2011,10000-99999,1945825
UK,F,Y30-49,2011,100000-499999,1875510
UK,F,Y30-49,2011,500000-999999,682800
UK,F,Y30-49,2011,GE1000000,2666425
UK,F,Y50-64,2011,0-1000,641255
UK,F,Y50-64,2011,1000-9999,774230
UK,F,Y50-64,2011,10000-99999,1360390
UK,F,Y50-64,2011,100000-499999,1204650
UK,F,Y50-64,2011,500000-999999,432535
UK,F,Y50-64,2011,GE1000000,1420190
UK,F,Y65-84,2011,0-1000,488955
UK,F,Y65-84,2011,1000-9999,694190
UK,F,Y65-84,2011,10000-99999,1181620
UK,F,Y65-84,2011,100000-499999,1011000
UK,F,Y65-84,2011,500000-999999,359815
UK,F,Y65-84,2011,GE1000000,1104990
UK,M,Y_GE85,2011,0-1000,43830
UK,M,Y_GE85,2011,1000-9999,65035
UK,M,Y_GE85,2011,10000-99999,110810
UK,M,Y_GE85,2011,100000-499999,96785
UK,M,Y_GE85,2011,500000-999999,32955
UK,M,Y_GE85,2011,GE1000000,100555
UK,M,Y_LT15,2011,0-1000,442975
UK,M,Y_LT15,2011,1000-9999,635330
UK,M,Y_LT15,2011,10000-99999,1249655
UK,M,Y_LT15,2011,100000-499999,1210230
UK,M,Y_LT15,2011,500000-999999,440875
UK,M,Y_LT15,2011,GE1000000,1702270
UK,M,Y15-29,2011,0-1000,410720
UK,M,Y15-29,2011,1000-9999,599335
UK,M,Y15-29,2011,10000-99999,1315640
UK,M,Y15-29,2011,100000-499999,1449410
UK,M,Y15-29,2011,500000-999999,595200
UK,M,Y15-29,2011,GE1000000,1979620
UK,M,Y30-49,2011,0-1000,675510
UK,M,Y30-49,2011,1000-9999,937380
UK,M,Y30-49,2011,10000-99999,1887665
UK,M,Y30-49,2011,100000-499999,1878290
UK,M,Y30-49,2011,500000-999999,684200
UK,M,Y30-49,2011,GE1000000,2656050
UK,M,Y50-64,2011,0-1000,638605
UK,M,Y50-64,2011,1000-9999,743585
UK,M,Y50-64,2011,10000-99999,1306900
UK,M,Y50-64,2011,100000-499999,1177845
UK,M,Y50-64,2011,500000-999999,431175
UK,M,Y50-64,2011,GE1000000,1385150
UK,M,Y65-84,2011,0-1000,484595
UK,M,Y65-84,2011,1000-9999,603790
UK,M,Y65-84,2011,10000-99999,989950
UK,M,Y65-84,2011,100000-499999,847855
UK,M,Y65-84,2011,500000-999999,301955
UK,M,Y65-84,2011,GE1000000,916420
